0.500782	1.24822	43
0.593466	1.24822	50
0.686834	1.05835	55
0.78	0.965757	57
0.872979	1.24822	59
0.965757	1.24822	57
1.05835	1.24822	55
1.15075	1.25816	64
1.24287	1.98363	62
1.33461	1.98363	60
1.42664	1.79701	59
1.51886	1.70405	57
1.61135	1.98363	55
1.70405	1.98363	57
1.79701	1.98363	59
1.89018	1.9992	50
1.98363	2.76737	43
2.07709	2.76737	50
2.17035	2.54091	55
2.26333	2.4486	57
2.35611	2.76737	59
2.4486	2.76737	57
2.54091	2.76737	55
2.63294	2.76737	64
2.72468	3.46441	62
2.81615	3.46441	60
2.90789	3.27769	59
2.99992	3.18482	57
3.09223	3.46441	55
3.18482	3.46441	57
3.27769	3.46441	59
3.37085	3.48003	50
3.46441	4.20805	62
3.46441	4.2134	43
3.55817	4.2134	50
3.65163	4.02344	55
3.74489	3.93085	57
3.83796	4.2134	59
3.93085	4.2134	57
4.02344	4.2134	55
4.11584	4.2134	64
4.20805	4.94767	71
4.20805	4.94767	67
4.20805	4.94767	62
4.2998	4.94767	60
4.39173	4.76153	59
4.48385	4.66875	57
4.57616	4.94767	55
4.66875	4.94767	57
4.76153	4.94767	59
4.85451	4.94767	72
4.85451	4.94767	76
4.85451	4.94767	50
4.94767	6.43761	71
4.94767	6.43761	74
4.94767	5.71481	43
5.04084	5.71481	50
5.13391	5.50419	55
5.2268	5.41188	57
5.31939	5.71481	59
5.41188	5.71481	57
5.50419	5.71481	55
5.59622	5.71481	64
5.68806	6.43761	62
5.77999	6.43761	60
5.8722	6.24468	59
5.96479	6.15103	57
6.05777	6.43761	55
6.15103	6.43761	57
6.24468	6.43761	59
6.34115	6.43761	76
6.34115	6.43761	84
6.34115	6.43761	50
6.43761	7.926	74
6.43761	7.926	83
6.43761	7.18854	43
6.53136	7.18854	50
6.62501	6.99778	55
6.71847	6.9049	57
6.81173	7.18854	59
6.9049	7.18854	57
6.99778	7.18854	55
7.09056	7.18854	64
7.18315	7.926	62
7.27546	7.926	60
7.36786	7.73928	59
7.46045	7.64611	57
7.55323	7.926	55
7.64611	7.926	57
7.73928	7.926	59
7.83254	7.926	50
7.926	8.6916	79
7.926	8.6916	71
7.926	8.6916	43
8.01976	8.6916	50
8.11331	8.48542	55
8.20668	8.39273	57
8.29985	8.6916	59
8.39273	8.6916	57
8.48542	8.6916	55
8.57791	8.6916	64
8.67013	8.77749	62
8.76215	8.86975	60
8.85437	8.9622	59
8.94677	9.05484	57
9.03936	9.14771	55
9.13223	9.24083	57
9.2253	9.33413	59
9.31856	9.42774	50
9.41212	10.9109	67
9.41212	10.9109	69
9.41212	10.9109	73
9.41212	10.9109	78
9.41212	10.1465	45
9.50586	10.1465	52
9.59942	9.972	57
9.69288	9.87912	59
9.78605	10.1465	61
9.87912	10.1465	59
9.972	10.1465	57
10.0647	10.1573	66
10.1573	10.9109	64
10.2496	10.9109	62
10.3419	10.7128	61
10.4345	10.62	59
10.5271	10.9109	57
10.62	10.9109	59
10.7128	10.9109	61
10.806	10.9109	76
10.806	10.9109	52
10.8585	11.2832	66
10.8847	11.2832	74
10.9109	11.654	81
10.9109	11.2669	38
11.0041	11.2669	45
11.0972	11.2669	50
11.1903	11.2832	52
11.2832	11.3916	54
11.3761	11.4842	52
11.4688	11.5768	50
11.5614	11.6693	59
