0.501815	1.33583	36
0.6442	1.33583	55
0.6442	1.33583	43
0.785499	1.06316	60
0.785499	1.33583	52
0.923861	1.33583	67
0.923861	1.33583	64
1.06316	1.33583	60
1.2016	1.33583	69
1.2016	1.33583	57
1.33583	2.14126	35
1.47249	2.14126	55
1.47249	2.14126	43
1.6079	1.87771	62
1.6079	2.14126	53
1.74129	2.14126	67
1.74129	2.14126	65
1.87771	2.14126	62
2.01202	2.14126	69
2.01202	2.14126	57
2.14126	2.90145	36
2.27398	2.90145	55
2.27398	2.90145	43
2.40424	2.66161	60
2.40424	2.90145	52
2.53215	2.90145	67
2.53215	2.90145	64
2.66161	2.90145	60
2.78912	2.91461	69
2.78912	2.91461	57
2.91461	3.69606	40
3.0424	3.69606	59
3.0424	3.69606	52
3.16819	3.41901	64
3.16819	3.69606	55
3.29241	3.69606	71
3.29241	3.69606	67
3.41901	3.69606	64
3.54492	3.69606	72
3.54492	3.69606	60
3.66618	4.41047	41
3.79118	4.41047	64
3.79118	4.41047	52
3.91465	4.15875	69
3.91465	4.41047	57
4.03661	4.41047	76
4.03661	4.41047	72
4.15875	4.41047	69
4.28525	4.41047	62
4.28525	4.41047	74
4.41047	5.1912	42
4.53826	5.1912	64
4.53826	5.1912	50
4.66465	4.921	69
4.66465	5.1912	60
4.79017	5.1912	76
4.79017	5.1912	72
4.921	5.1912	69
5.05472	5.2003	62
5.05472	5.2003	74
5.2003	6.0446	43
5.33949	6.0446	64
5.33949	6.0446	53
5.47729	5.75195	67
5.47729	6.0446	59
5.61365	6.0446	76
5.61365	6.0446	71
5.75195	6.0446	67
5.89693	6.0446	62
5.89693	6.0446	74
6.0446	6.83331	31
6.19415	6.83331	59
6.19415	6.83331	43
6.33794	6.62101	62
6.33794	6.83331	53
6.4769	6.83331	71
6.4769	6.83331	65
6.62101	6.83331	62
6.76987	6.91912	69
6.76987	6.91912	57
6.91912	7.72937	36
7.05596	7.72937	55
7.05596	7.72937	43
7.19133	7.4645	60
7.19133	7.72937	52
7.3252	7.72937	67
7.3252	7.72937	64
7.4645	7.72937	60
7.60034	7.72937	69
7.60034	7.72937	57
7.72937	8.52467	35
7.8636	8.52467	55
7.8636	8.52467	43
7.99716	8.2662	62
7.99716	8.52467	53
8.12978	8.52467	67
8.12978	8.52467	65
8.2662	8.52467	62
8.39889	8.52467	69
8.39889	8.52467	57
8.52467	9.30181	36
8.65454	9.30181	55
8.65454	9.30181	43
8.78441	9.04649	60
8.78441	9.30181	52
8.91426	9.30181	67
8.91426	9.30181	64
9.04649	9.30181	60
9.17567	9.30181	69
9.17567	9.30181	57
9.30181	10.092	40
9.43001	10.092	59
9.43001	10.092	52
9.558	9.81937	64
9.558	10.092	55
9.68703	10.092	71
9.68703	10.092	67
9.81937	10.092	64
9.9484	10.092	72
9.9484	10.092	60
10.0696	10.8387	41
10.1978	10.8387	61
10.1978	10.8387	48
10.3254	10.581	65
10.3254	10.8387	57
10.4524	10.8387	73
10.4524	10.8387	69
10.581	10.8387	65
10.7109	10.8387	62
10.7109	10.8387	74
10.8387	11.5672	43
10.9661	11.5672	63
10.9661	11.5672	48
11.0929	11.3473	67
11.0929	11.5672	58
11.2191	11.5672	75
11.2191	11.5672	72
11.3473	11.5672	67
11.4745	11.5995	76
